pool_id,pool_name.ticker,pool_name.name,sigma_ada,pledge_ada,sigma_over_T,pledge_over_T,R_ada,T_ada,z0_ada,k,f_a0_0.1,f_a0_0.3,f_a0_0.3_plus_1pct,f_a0_0.3_plus_10pct,f_a0_0.3_plus_25pct,f_a0_0.3_plus_50pct,f_a0_0.3_plus_75pct,f_a0_0.3_plus_100pct
pool10w8gmhnprfmhdlp6npjt8d3ts64ng4qxsu0mr33dhpxpzwn4rgt,,,2.915210,2.915210,0.000000000075,0.000000000075,14966501.840557,38763957566.434639,77527915.132869,500,0.0010232208,0.0008658022,0.0008638088,0.0008462728,0.0008185766,0.0007762365,0.0007380609,0.0007034643
pool10wcmpvjmmv7ph7cz2263f52yckvnnwu5kdppwqgu74s2qhe7l7m,4TUN8,4tun8,1216672.604799,204998.658380,0.000031386697,0.000005288383,14966501.840557,38763957566.434639,77527915.132869,500,427.1387950561,361.5845353285,360.7544161532,353.4518640090,341.9182574103,324.2864220353,308.3888655496,293.9817049845
pool10wugf8sxugp74y0dafvc83jmcg2z9v7u5yfs79zy67rxc5lqhd6,,,4678.355731,700.014847,0.000000120688,0.000000018058,14966501.840557,38763957566.434639,77527915.132869,500,1.6420753574,1.3894505130,1.3862515031,1.3581098368,1.3136630597,1.2457156878,1.1844516639,1.1289311423
pool10ww24pk8znf747x6d0wcueajegrjwzpv8x9a4aar4t05s7uzf76,S10E,Stakinghouse,2452.995576,2452.995576,0.000000063280,0.000000063280,14966501.840557,38763957566.434639,77527915.132869,500,0.8609863649,0.7285269243,0.7268495791,0.7120939862,0.6887890921,0.6531620702,0.6210393455,0.5919281262
pool10x7rsal3ldumkycuc7f7rslx3vc5axhz5jzwngfcg7hd6t2p7sc,BNP,Binance Node - 22,66639.295215,29761.651510,0.000001719105,0.000000767766,14966501.840557,38763957566.434639,77527915.132869,500,23.3904801224,19.7927861957,19.7472282910,19.3464557461,18.7134780176,17.7458224097,16.8733460420,16.0826643337
pool10xk8jp4m2cztf69x9gvg3j33x5drkrz2hulsjes29wktcfcxdls,,,14276240.864801,35270.282973,0.000368286464,0.000000909873,14966501.840557,38763957566.434639,77527915.132869,500,5011.1002689667,4240.5467718611,4230.7891872854,4144.9517891375,4009.3807227295,3802.1284028183,3615.2615569968,3445.9134779710
pool10xmmn972gyza7nj8q4cyy0vrpn6kqzmdz2ut7ynnc8d0ycxlvw3,MATE,🧉  Mateada Club  🧉,344298.643126,136208.554279,0.000008881927,0.000003513794,14966501.840557,38763957566.434639,77527915.132869,500,120.8595761891,102.2875741966,102.0523953533,99.9835288366,96.7159735989,91.7207454767,87.2168512683,83.1351971418
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,NKR,NKR ADA POOL,29702642.180265,47007.359428,0.000766243801,0.000001212656,14966501.840557,38763957566.434639,77527915.132869,500,10426.0762844096,8823.1332524468,8802.8350482815,8624.2718988574,8342.2503428580,7911.1139411576,7522.3843986409,7170.0982507352
pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,XSP,X-StakePool,25947752.278328,45362.472214,0.000669378307,0.000001170223,14966501.840557,38763957566.434639,77527915.132869,500,9108.0337794920,7707.6985789562,7689.9660150200,7533.9727834010,7287.5980187954,6910.9561372720,6571.3609981935,6263.6029034036
pool120s8wucgh9dnshf3xkvffq30lcf4kta9uzf35s44eulezc8puwj,REEF,Reef Staking,9.802291,9.802291,0.000000000253,0.000000000253,14966501.840557,38763957566.434639,77527915.132869,500,0.0034405439,0.0029112294,0.0029045267,0.0028455626,0.0027524351,0.0026100678,0.0024817038,0.0023653739
pool122gfj3ynz5ch8cfkx0tt5dsfpnf36sujcvrvxzqjm28yym8vv8x,CTUTS,CryptoTuts [GER],67.456466,2.618002,0.000000001740,0.000000000068,14966501.840557,38763957566.434639,77527915.132869,500,0.0236768049,0.0200342196,0.0199880933,0.0195823200,0.0189414441,0.0179617143,0.0170783513,0.0162778036
pool122gklgk6gep3dm5grag0kavzzxcwk4kxxrqegfygghjpgch6pns,,,26415.603430,54.258533,0.000000681448,0.000000001400,14966501.840557,38763957566.434639,77527915.132869,500,9.2717150341,7.8452984324,7.8272355975,7.6683369743,7.4173734519,7.0337165729,6.6877964360,6.3743063119
pool122pmneflla304ptc7s5ws948u28zaek08k6hk3fmw8rgkzmgect,PBDOT,Pale Blue Dot pool,3262.347727,3150.651545,0.000000084159,0.000000081278,14966501.840557,38763957566.434639,77527915.132869,500,1.1450641530,0.9689007071,0.9666699344,0.9470458435,0.9160516733,0.8686697810,0.8259484027,0.7872321535
pool1233gq8vt6nzytuw60sr9gy2jmehc88fpglrjrzsd8kys5gqelgg,,,4079.358398,2149.219284,0.000000105236,0.000000055444,14966501.840557,38763957566.434639,77527915.132869,500,1.4318315938,1.2115529886,1.2087635818,1.1842251917,1.1454694070,1.0862220580,1.0328023171,0.9843906770
pool123gn9my6u32zea8l3uk889rjj2qf2tfagcz67q4v4r9ccjjtge7,SNY,SNY stake pool #1,3543.776436,497.625746,0.000000091419,0.000000012837,14966501.840557,38763957566.434639,77527915.132869,500,1.2438444263,1.0524849067,1.0500617048,1.0287448159,0.9950770508,0.9436079387,0.8972013621,0.8551454021
pool124hy9qgc0nhqsve268kj5r53pvz7ppg295q6r2d0sjxswchljf0,BNP,Binance Node - 12,32121961.703908,30945.794293,0.000828655373,0.000000798314,14966501.840557,38763957566.434639,77527915.132869,500,11275.0608348037,9541.1972568748,9519.2411946830,9326.0938806655,9021.0381834961,8554.6886694324,8134.2095993751,7753.1504421356
pool124lm97s6f4satl7xz0ulzgg6tv30tskry3zcntwrz68n60v5yne,SHARP,CardanoSHARP Stake Pool,11058.880161,672.752201,0.000000285288,0.000000017355,14966501.840557,38763957566.434639,77527915.132869,500,3.8816021040,3.2844379030,3.2768759618,3.2103536224,3.1052886427,2.9446720645,2.7998538382,2.6686123207
pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2,FGMTF,Figment 16,1001983.096233,9.820727,0.000025848318,0.000000000253,14966501.840557,38763957566.434639,77527915.132869,500,351.6899105013,297.5837779633,296.8986273978,290.8713630244,281.3519382019,266.7992542779,253.6779818874,241.7868287835
pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,DOLCA,DOLCA Stake Pool,713579.760243,75955.070850,0.000018408331,0.000001959425,14966501.840557,38763957566.434639,77527915.132869,500,250.4840586096,211.9851961473,211.4976817723,207.2090214809,200.4355374086,190.0806709532,180.7443159524,172.2832442330
pool1258yqnsegc3k7raqcdkxu4893aqexxljflmg9g96yfha2qytayv,1PCT2,1 Percent Pool #2 (v3),560337.048234,55087.895719,0.000014455104,0.000001421111,14966501.840557,38763957566.434639,77527915.132869,500,196.6874695531,166.4492003364,166.0662905574,162.6978361103,157.3777195714,149.2446678511,141.9115884311,135.2659852067
pool125kh7e0y9lwya4sz5etmsk7hvga9jtfpuhw00vz9zvk6sh8xh5r,CHOCO,CHOCO Stake Pool,7757931.713010,93963.622359,0.000200132603,0.000002423995,14966501.840557,38763957566.434639,77527915.132869,500,2723.3127592730,2304.8939820634,2299.5955094433,2252.9848856427,2179.3683489005,2066.8281260649,1965.3574333442,1873.3996180660
pool1263z8symvqmmsg876y2lzluv29am2v9fpzka9sf3nrhz7uwlzap,LION,♥ 𓃬 LION 𓃬 ♥  ,297273.492819,1072.829681,0.000007668812,0.000000027676,14966501.840557,38763957566.434639,77527915.132869,500,104.3413120500,88.2890459728,88.0857747600,86.2975994294,83.4733661497,79.1558601013,75.2630267790,71.7351465807
pool126f65lklaqw39jgx9wl8klqtx99evewxk0x5yc2jzzp5wfs8fde,XPPX,Prophet,536845.683641,144631.572944,0.000013849094,0.000003731084,14966501.840557,38763957566.434639,77527915.132869,500,188.4552816540,159.5057341125,159.1391435259,155.9142488912,150.8208698501,143.0344398217,136.0138881567,129.6515132104
pool126kcx3ve6xedpdk8gm9gtgs5x2h77tuwe5hjjcrp2nshu2xv8l3,ADAAF,ADA Africa,2939.165647,2647.043882,0.000000075822,0.000000068286,14966501.840557,38763957566.434639,77527915.132869,500,1.0316294207,0.8729177948,0.8709080160,0.8532280066,0.8253043070,0.7826163525,0.7441272131,0.7092464306
pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,NAP,NAP-Nekota ADA Pool,18131001.028506,22185.264157,0.000467728327,0.000000572317,14966501.840557,38763957566.434639,77527915.132869,500,6364.0518186177,5385.2748164336,5372.8804798749,5263.8475943581,5091.6417157784,4828.3844531219,4591.0213474481,4375.9110329312
pool126ugnr0nxjxz72jrlzrqetqx0exn43t5w67u9vuq23xex4ym7dv,,,109.611710,109.611710,0.000000002828,0.000000002828,14966501.840557,38763957566.434639,77527915.132869,500,0.0384730363,0.0325541076,0.0324791557,0.0318198044,0.0307784290,0.0291864413,0.0277510425,0.0264502124
pool126ut5j5qz5wg09sjxrjugmjhqyslgam9cyj7a275y99l6n3gql0,BIOME,BIOME Pool,5516.812820,1.210482,0.000000142318,0.000000000031,14966501.840557,38763957566.434639,77527915.132869,500,1.9363673825,1.6384647134,1.6346923465,1.6015068635,1.5490939127,1.4689683672,1.3967240229,1.3312525859
pool127cp6le6v4hs453tkwnjd6ua9fcmmh7y5zc44zx752yzklgcrcq,IPMCo,IPMComputers Pool,1442.483670,1442.483670,0.000000037212,0.000000037212,14966501.840557,38763957566.434639,77527915.132869,500,0.5063028990,0.4284101454,0.4274237828,0.4187467586,0.4050423193,0.3840918545,0.3652020912,0.3480832431
pool127gdv243hfcrapslaqq0nnh64u2gts72gtrt4888g6g2z0zsu64,TTS17,the Token Square,1165746.560976,156831.795235,0.000030072950,0.000004045815,14966501.840557,38763957566.434639,77527915.132869,500,409.2416784841,346.4029333954,345.6072010133,338.6071492303,327.5513098688,310.6498542933,295.4108369710,281.6004775227
pool127jufnlxk4n6he84qjf8ppzmxs9sjnqlhulnuzsk0uc0whtl9sn,WILDR,WILDR Staking Pool,31110.339119,12012.868419,0.000000802558,0.000000309898,14966501.840557,38763957566.434639,77527915.132869,500,10.9196416376,9.2398725841,9.2186015255,9.0314801827,8.7359418680,8.2841419157,7.8767813029,7.5076107476
pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,ARTZ,ARTZ Pool,2380628.940652,2024253.871906,0.000061413465,0.000052220000,14966501.840557,38763957566.434639,77527915.132869,500,835.9696835012,708.0080691049,706.3876802810,692.1331319805,669.6195847860,635.2023229829,604.1703656194,576.0476542587
pool127xz8pls3lr6nct6w274ph2g4u83vqajgykf3l9ll772gvmju8z,,,2162.167160,2026.816204,0.000000055778,0.000000052286,14966501.840557,38763957566.434639,77527915.132869,500,0.7589075032,0.6421527130,0.6406742372,0.6276680962,0.6071262759,0.5757232634,0.5474090718,0.5217493356
pool128r8qqgl9zgy3ff4759a2qslyauu5takaec3nxx4a6mvj3ys8da,BTCAO,Bitcão Stake Pool,1491555.536180,21597.087334,0.000038477896,0.000000557144,14966501.840557,38763957566.434639,77527915.132869,500,523.5411991843,443.0207294000,442.0010918317,433.0313478102,418.8645884646,397.2073586606,377.6803481815,359.9839949348
pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,BIZ,Biz Pool,25021.369300,13456.933998,0.000000645480,0.000000347151,14966501.840557,38763957566.434639,77527915.132869,500,8.7824172609,7.4313954202,7.4142873156,7.2637874475,7.0260888680,6.6627105798,6.3350744183,6.0381541470
pool12a4mx8ztxg7dwatm6lmfm36q7eyygkt3y3h29tklvcp6vyxp0nt,,,14785.014207,14785.014207,0.000000381411,0.000000381411,14966501.840557,38763957566.434639,77527915.132869,500,5.1894490993,4.3910723467,4.3809624339,4.2920256068,4.1515593210,3.9368235048,3.7432092442,3.5677463206
pool12ahcpgfgzkm29zajw8fgfqjma6ngsks7zdk4tr7q280pwfvtlek,BNP,Binance Node - 13,32128043.520627,42438.594545,0.000828812266,0.000001094795,14966501.840557,38763957566.434639,77527915.132869,500,11277.3625441035,9543.4275215565,9521.4705546555,9328.3152819172,9023.2470147924,8556.8782845901,8136.3818885061,7755.3070295550
pool12ame5t8hdltyl30npznvhn23kxnvthk82j9p7dr4uew3y92uqes,EoK,EoK,81651.547632,27.419621,0.000002106378,0.000000000707,14966501.840557,38763957566.434639,77527915.132869,500,28.6591921944,24.2500874177,24.1942545483,23.7030932161,22.9273559847,21.7414588379,20.6722073120,19.7031981168
pool12cc8t9yr58xureweksj73v87xkm6svcs8j3xnt93zd5zw5q6ugr,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool12cmz6vtm43tztqck4xnayhpmeml4ljxutvuexhwgsvrpwllnscv,PUWSP,Pop Up World Stake Pool,7598.555142,12.621346,0.000000196021,0.000000000326,14966501.840557,38763957566.434639,77527915.132869,500,2.6670461782,2.2567314549,2.2515356046,2.2058277486,2.1336370379,2.0232765261,1.9237711467,1.8335943965
pool12d3th585ga2w593eu5zqnkahsnlczjpqxemjc0qhku7awnhvn8a,H3ART,H3ART POOL,171544.280445,12065.358034,0.000004425355,0.000000311252,14966501.840557,38763957566.434639,77527915.132869,500,60.2118589693,50.9499705244,50.8326864420,49.8009392511,48.1714039909,45.6802753746,43.4341758026,41.3986480655
pool12dcwy586prq83qggtfvaxwdpys9dw4sl2yahrdjyjxsqzcq84rk,,,1863101.150722,38522.997904,0.000048062718,0.000000993784,14966501.840557,38763957566.434639,77527915.132869,500,653.9688864426,553.4121680309,552.1388097394,540.9370864234,523.2451525074,496.1988627277,471.8128637460,449.7130521688
pool12e8xz54gjtcz6dzkhua9uq9dp23cqcmf6xc4929t4ep4ketccsm,SOCK,SOCK STAKE,32836.442065,12620.060010,0.000000847087,0.000000325562,14966501.840557,38763957566.434639,77527915.132869,500,11.5255048057,9.7525457443,9.7300946127,9.5325921766,9.2206580259,8.7437931750,8.3138330634,7.9241817123
pool12eht6dqxpzqj87xuextrpufz2gxmt4reuesuw26r2utzw0kw906,CAN1,CanadaStakes,6368382.236304,107042.749400,0.000164286173,0.000002761399,14966501.840557,38763957566.434639,77527915.132869,500,2235.5668699818,1892.1477321523,1887.7989863547,1849.5431022712,1789.1219908034,1696.7540847665,1613.4715465365,1537.9967462656
pool12f2r9xf4wvht030xwjhpjvy5yptr275qr2qcydnx57jkxyfzz2w,FREE1,Cardano FREE stake pool,501185.996294,410840.456440,0.000012929175,0.000010598517,14966501.840557,38763957566.434639,77527915.132869,500,175.9305014746,148.8935445867,148.5511732984,145.5393356494,140.7824575203,133.5104484263,126.9537189153,121.0116827960
pool12f68ksfmsthe4r9xx2up9x4zx43tstu3psmjvk57papsv8vu9re,,,1093.094791,1093.094791,0.000000028199,0.000000028199,14966501.840557,38763957566.434639,77527915.132869,500,0.3836695507,0.3246434660,0.3238960137,0.3173206811,0.3069356406,0.2910596592,0.2767452497,0.2637728161
pool12fvqhdv6wx77zkjdq06k5ylzswd06w7yavt8fd6sm5pwk30k9l4,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,ZETE2,Zetetic 2,102085.687836,2438.264057,0.000002633521,0.000000062900,14966501.840557,38763957566.434639,77527915.132869,500,35.8315587551,30.3191974122,30.2493939110,29.6353330351,28.6654890094,27.1828538896,25.8460517324,24.6345747774
pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,NDE,Nodeasy #2,114243.911768,3373.193811,0.000002947168,0.000000087019,14966501.840557,38763957566.434639,77527915.132869,500,40.0990799217,33.9302772516,33.8521611779,33.1649746647,32.0796364506,30.4204412497,28.9244455767,27.5686994981
pool12h408zlkavwxw4wkw96mt8unjs8sn27k0yk4yhz4pzvsx0wvmq5,,,579.882630,2.201398,0.000000014959,0.000000000057,14966501.840557,38763957566.434639,77527915.132869,500,0.2035352383,0.1722221257,0.1718256051,0.1683374162,0.1628281919,0.1544060444,0.1468123048,0.1399304783
pool12hhrd4azpps5jxppcqs2pgtylatg7xkhaqmnetgv2988k3t4drf,YAM,YAM Pool,6208.049253,500.000000,0.000000160150,0.000000012899,14966501.840557,38763957566.434639,77527915.132869,500,2.1789884095,1.8437616101,1.8395166046,1.8021733229,1.7431935703,1.6530291208,1.5717333056,1.4980589732
pool12hszgt63rau649xhfuy4mjmdukzpy0atyskd7hujl7zdxjv7e8c,,,7.304864,7.304864,0.000000000188,0.000000000188,14966501.840557,38763957566.434639,77527915.132869,500,0.0025639623,0.0021695066,0.0021645116,0.0021205704,0.0020511699,0.0019450749,0.0018494155,0.0017627241
pool12jqfrwhuv2jn0uymwmud2d63gp5drj08fjfart9dxgpu2tmj8a0,IOGP,Input Output Global (IOHK) - Private,2.925923,2.925923,0.000000000075,0.000000000075,14966501.840557,38763957566.434639,77527915.132869,500,0.0010269810,0.0008689839,0.0008669832,0.0008493828,0.0008215848,0.0007790890,0.0007407732,0.0007060494
pool12jzydsj2yjjn59zefvgz2q47rvfk950xckm5x4ejcdvucueg5c8,ZILLA,StakeZilla2,51.006764,20.000000,0.000000001316,0.000000000516,14966501.840557,38763957566.434639,77527915.132869,500,0.0179030608,0.0151487443,0.0151138661,0.0148070433,0.0143224493,0.0135816331,0.0129136841,0.0123083553
pool12kdg7dmdfh0t9hmy43pvl38ftu5dvppyn86wgkc4jq8557xkyz7,RENEW,RenewPool,184656.933092,38708.382315,0.000004763624,0.000000998566,14966501.840557,38763957566.434639,77527915.132869,500,64.8160074408,54.8486451042,54.7224275458,53.6120926339,51.8584364032,49.1775596368,46.7603756671,44.5698026946
pool12ktz62g9d32nq0cdk9jyyqg6kquj7lnmx776at5h598supql0t2,CTEC2,CTEC2 Stake Pool,7464030.535472,14784.168716,0.000192550787,0.000000381390,14966501.840557,38763957566.434639,77527915.132869,500,2619.8786944140,2216.9048280036,2211.8019356047,2166.9118295391,2096.0126680805,1987.6265936666,1889.9014446050,1801.3380282679
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,Everstake,39421087.918967,1496.409636,0.001016952097,0.000000038603,14966501.840557,38763957566.434639,77527915.132869,500,13836.5861837091,11707.9258121241,11680.9704045023,11443.8438863259,11069.3277006485,10496.7914627739,9980.5702646903,9512.7448039270
pool12lsfsh2s8yt8dvrt9m8kgrgr6ktntngvn2vad60xlqz7kxz9fxr,POP4,POP4,4122221.288075,53389.480809,0.000106341600,0.000001377297,14966501.840557,38763957566.434639,77527915.132869,500,1446.9727433910,1224.5281037972,1221.7112683764,1196.9315883589,1157.7947119191,1097.9647743732,1044.0197487170,995.1320692161
pool12m0v0myprg2nfvlymzaghvjrzhnlzkh2psn3sur2nhkj5wpkdmh,DAPP,Dapp Central Stake Pool,363054.558046,1097.454129,0.000009365776,0.000000028311,14966501.840557,38763957566.434639,77527915.132869,500,127.4300974613,107.8257714306,107.5775201800,105.3936557952,101.9444736214,96.6715859303,91.9173429302,87.6088102114
pool12m7z9p7jqymxrvvp6z7vmfdu6j6u6y43p0m6y4xalz43sc8s4t9,N/A,n/a,28840311.622564,0.000000,0.000743998122,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,10122.7720537607,8565.4225070283,8545.7016570505,8372.2174880728,8098.2176430086,7679.3443166461,7301.6716453356,6959.4057869605
pool12mca6l778v2e5wq5a4kc08h6grcv9j6f7yykt9wyjttckfxksvg,,,1014.271248,1014.271248,0.000000026165,0.000000026165,14966501.840557,38763957566.434639,77527915.132869,500,0.3560029718,0.3012332838,0.3005397306,0.2944385481,0.2848023774,0.2700712200,0.2567890288,0.2447520431
pool12mmcc4rc2fzfv7gyv8h06nvnsrm3m7erzdv8x6gzvjxlu2lf09n,1PCT3,1 Percent Pool #3 (v1),13287132.572180,60812.148607,0.000342770280,0.000001568781,14966501.840557,38763957566.434639,77527915.132869,500,4664.0662653504,3947.1343350718,3938.0557649647,3858.1916519922,3732.0547559883,3539.2247885340,3365.3617031245,3207.7982819721
pool12mvua605f7w2gs90d580ywzyyf96je0y5q6zwcz2l76tcdqa8y9,,,507.423329,507.423329,0.000000013090,0.000000013090,14966501.840557,38763957566.434639,77527915.132869,500,0.1781024686,0.1507020888,0.1503551154,0.1473027936,0.1424819749,0.1351122175,0.1284673544,0.1224454471
pool12n6lycv28kjtkzecfz2a3uujyxy6ewuwjcmjq84my67psqmgagv,MANT,MANTIS POOL,1419735.920231,102162.163857,0.000036625154,0.000002635494,14966501.840557,38763957566.434639,77527915.132869,500,498.3796057888,421.8090968938,420.8394780167,412.3097480459,398.8379442253,378.2431176949,359.6740118069,342.8457595958
pool12ndf7w5f4fdn746s5zlay4aexvcsjncnnmjwfp8falascjqav3y,SAMON,SAMON Pool,528154.948533,41152.163133,0.000013624897,0.000001061609,14966501.840557,38763957566.434639,77527915.132869,500,185.3882180825,156.8823174253,156.5213447769,153.3458711032,148.3305472282,140.6634429135,133.7504800068,127.4856073726
pool12nhydvz643puda5jjc7hxyphk9685n8tlsgeenfvtttckd803e5,,,581.187987,1.434673,0.000000014993,0.000000000037,14966501.840557,38763957566.434639,77527915.132869,500,0.2039934104,0.1726098094,0.1722123962,0.1687163551,0.1631947291,0.1547536226,0.1471427890,0.1402454709
pool12p0qtp89dfzr6spqq4xl6ha2s9m8lqydnvfafyd0h38fy0hfv3f,PANDA,Red Panda Pool,45059.513161,41.880230,0.000001162407,0.000000001080,14966501.840557,38763957566.434639,77527915.132869,500,15.8156129229,13.3824431485,13.3516317124,13.0805837404,12.6524922162,11.9980534493,11.4079857086,10.8732368186
pool12pk63q22re4up2dg86tyjwthuauqu0ryq3jlxs9v29zk68cpugl,0AKN0,Arkano Pool,189140.724848,8007.615571,0.000004879293,0.000000206574,14966501.840557,38763957566.434639,77527915.132869,500,66.3878882164,56.1754783478,56.0461577316,54.9085252438,53.1117553872,50.3649692846,47.8883588643,45.6439306708
pool12plmfgtqk4nj0wse5wnr49xth22fjacxm0gxg3wc88ewzztpwf5,AMPLE,Ample Pool,3707.804452,100.000000,0.000000095651,0.000000002580,14966501.840557,38763957566.434639,77527915.132869,500,1.3014167284,1.1011990466,1.0986636731,1.0763600109,1.0411337421,0.9872820897,0.9387273212,0.8947245623
pool12pupdkq80hxxcje94kjgc75x9vsqsgaz65upnmx7k7zmvc3rpd5,,,0.000000,0.000000,0.000000000000,0.000000000000,14966501.840557,38763957566.434639,77527915.132869,500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
pool12pvaxxcv3sgad5jqgfnggn337y76kp02uauptkufjjjes7nxwfm,SVRN,Commercial Sovereignty Restoration,812448.451732,144877.264385,0.000020958862,0.000003737422,14966501.840557,38763957566.434639,77527915.132869,500,285.2082971677,241.4043661852,240.8496732756,235.9700439205,228.2631868905,216.4814399366,205.8585533388,196.2315623595
pool12pwp8hln0cjsxv0h2a0463qsakkhwetfhyqw7vzmpwd2jdj86n6,KAP,Kobe ADA Pool,823870.099593,248053.793409,0.000021253508,0.000006399083,14966501.840557,38763957566.434639,77527915.132869,500,289.2383006799,244.8500351162,244.2879427280,239.3432202154,231.5335554471,219.5946426403,208.8300491260,199.0746362536
pool12qj3qpa2ca3jq8nj6p5psjrx7xu7dvjm25xra5s0sxxps4qx7c8,,,24.517029,24.517029,0.000000000632,0.000000000632,14966501.840557,38763957566.434639,77527915.132869,500,0.0086053264,0.0072814301,0.0072646654,0.0071171873,0.0068842611,0.0065281787,0.0062071207,0.0059161619
pool12ql6www8aa8usn98azlkz76d2htxtm9swalvyac27rlq6mdkxc7,IOGP,Input Output Global (IOHK) - Private,1.481480,1.481480,0.000000000038,0.000000000038,14966501.840557,38763957566.434639,77527915.132869,500,0.0005199904,0.0004399919,0.0004389788,0.0004300672,0.0004159923,0.0003944755,0.0003750750,0.0003574934
pool12qrgswlflndwp3met59zmuclqp4wryn4e9428gm7n8vwymnhvng,VALOR,Knights of ADA,15586.226058,10404.054130,0.000000402080,0.000000268395,14966501.840557,38763957566.434639,77527915.132869,500,5.4706939330,4.6290900373,4.6184327355,4.5246805315,4.3766088686,4.1502464415,3.9461491711,3.7611860199
pool12qtv7kyrx8g0d5890alk6dkc6n6nyfx80synspvqafjrqd3ergz,ASAHI,Asahi Stake Pool,7432589.983611,56266.914401,0.000191739710,0.000001451527,14966501.840557,38763957566.434639,77527915.132869,500,2608.9814254083,2207.9178904181,2202.8391887087,2158.1618879569,2087.5988299211,1979.7265687858,1882.4646939916,1794.3211199595
pool12r08n33avu33ncstukwxyr440mgaazmuclay38v0yt34xytu2dq,FALCO,Falcon Cardano Stakepool,301142.139289,176436.507892,0.000007768612,0.000004551561,14966501.840557,38763957566.434639,77527915.132869,500,105.7090553476,89.4630739792,89.2573497332,87.4475950876,84.5892795687,80.2196707868,76.2798595901,72.7094056930
pool12rruj0mjqzaf8ryg7ny0x77y80lpdxd7zh4kgg5zyy0r2rzue0q,INFAR,ADA Infinitum - Arkansas,6058.690105,2500.000000,0.000000156297,0.000000064493,14966501.840557,38763957566.434639,77527915.132869,500,2.1265670028,1.7994096653,1.7952668440,1.7588224768,1.7012624640,1.6132684215,1.5339295307,1.4620286609
pool12rs385dd534g8gtdtmnvlhq63whdvc6vnuzxa5cpx843zdy73qy,TERA2,⭐ TERA2 ⭐,8659698.887615,800.261266,0.000223395634,0.000000020644,14966501.840557,38763957566.434639,77527915.132869,500,3039.5042022495,2571.8934802191,2565.9720858111,2513.8816237266,2431.6102636099,2305.8391038914,2192.4388779157,2089.6699231252
